position,driver_number,date,session_key,meeting_key
1,14,2023-03-04T15:16:11.388000+00:00,7768,1141
11,16,2023-03-04T15:16:11.388000+00:00,7768,1141
3,18,2023-03-04T15:16:11.388000+00:00,7768,1141
6,20,2023-03-04T15:16:11.388000+00:00,7768,1141
10,21,2023-03-04T15:16:11.388000+00:00,7768,1141
8,22,2023-03-04T15:16:11.388000+00:00,7768,1141
7,23,2023-03-04T15:16:11.388000+00:00,7768,1141
4,24,2023-03-04T15:16:11.388000+00:00,7768,1141
9,27,2023-03-04T15:16:11.388000+00:00,7768,1141
5,77,2023-03-04T15:16:11.388000+00:00,7768,1141
7,20,2023-03-04T15:16:23.528000+00:00,7768,1141
4,22,2023-03-04T15:16:23.528000+00:00,7768,1141
8,23,2023-03-04T15:16:23.528000+00:00,7768,1141
5,24,2023-03-04T15:16:23.528000+00:00,7768,1141
6,77,2023-03-04T15:16:23.528000+00:00,7768,1141
9,21,2023-03-04T15:16:27.669000+00:00,7768,1141
10,27,2023-03-04T15:16:27.669000+00:00,7768,1141
18,10,2023-03-04T15:16:34.184000+00:00,7768,1141
13,11,2023-03-04T15:16:34.184000+00:00,7768,1141
12,16,2023-03-04T15:16:34.184000+00:00,7768,1141
8,20,2023-03-04T15:16:34.184000+00:00,7768,1141
10,21,2023-03-04T15:16:34.184000+00:00,7768,1141
5,22,2023-03-04T15:16:34.184000+00:00,7768,1141
9,23,2023-03-04T15:16:34.184000+00:00,7768,1141
6,24,2023-03-04T15:16:34.184000+00:00,7768,1141
11,27,2023-03-04T15:16:34.184000+00:00,7768,1141
4,31,2023-03-04T15:16:34.184000+00:00,7768,1141
14,44,2023-03-04T15:16:34.184000+00:00,7768,1141
16,55,2023-03-04T15:16:34.184000+00:00,7768,1141
15,63,2023-03-04T15:16:34.184000+00:00,7768,1141
7,77,2023-03-04T15:16:34.184000+00:00,7768,1141
17,81,2023-03-04T15:16:34.184000+00:00,7768,1141
3,1,2023-03-04T15:16:40.825000+00:00,7768,1141
2,14,2023-03-04T15:16:40.825000+00:00,7768,1141
1,16,2023-03-04T15:16:40.825000+00:00,7768,1141
4,18,2023-03-04T15:16:40.825000+00:00,7768,1141
9,20,2023-03-04T15:16:40.825000+00:00,7768,1141
11,21,2023-03-04T15:16:40.825000+00:00,7768,1141
6,22,2023-03-04T15:16:40.825000+00:00,7768,1141
10,23,2023-03-04T15:16:40.825000+00:00,7768,1141
7,24,2023-03-04T15:16:40.825000+00:00,7768,1141
12,27,2023-03-04T15:16:40.825000+00:00,7768,1141
5,31,2023-03-04T15:16:40.825000+00:00,7768,1141
8,77,2023-03-04T15:16:40.825000+00:00,7768,1141
4,1,2023-03-04T15:16:46.262000+00:00,7768,1141
14,11,2023-03-04T15:16:46.262000+00:00,7768,1141
3,14,2023-03-04T15:16:46.262000+00:00,7768,1141
2,16,2023-03-04T15:16:46.262000+00:00,7768,1141
5,18,2023-03-04T15:16:46.262000+00:00,7768,1141
10,20,2023-03-04T15:16:46.262000+00:00,7768,1141
12,21,2023-03-04T15:16:46.262000+00:00,7768,1141
7,22,2023-03-04T15:16:46.262000+00:00,7768,1141
11,23,2023-03-04T15:16:46.262000+00:00,7768,1141
8,24,2023-03-04T15:16:46.262000+00:00,7768,1141
13,27,2023-03-04T15:16:46.262000+00:00,7768,1141
6,31,2023-03-04T15:16:46.262000+00:00,7768,1141
15,44,2023-03-04T15:16:46.262000+00:00,7768,1141
1,63,2023-03-04T15:16:46.262000+00:00,7768,1141
9,77,2023-03-04T15:16:46.262000+00:00,7768,1141
15,11,2023-03-04T15:16:51.293000+00:00,7768,1141
6,18,2023-03-04T15:16:51.293000+00:00,7768,1141
11,20,2023-03-04T15:16:51.293000+00:00,7768,1141
13,21,2023-03-04T15:16:51.293000+00:00,7768,1141
8,22,2023-03-04T15:16:51.293000+00:00,7768,1141
12,23,2023-03-04T15:16:51.293000+00:00,7768,1141
9,24,2023-03-04T15:16:51.293000+00:00,7768,1141
14,27,2023-03-04T15:16:51.293000+00:00,7768,1141
7,31,2023-03-04T15:16:51.293000+00:00,7768,1141
5,44,2023-03-04T15:16:51.293000+00:00,7768,1141
10,77,2023-03-04T15:16:51.293000+00:00,7768,1141
5,1,2023-03-04T15:16:56.653000+00:00,7768,1141
16,11,2023-03-04T15:16:56.653000+00:00,7768,1141
4,14,2023-03-04T15:16:56.653000+00:00,7768,1141
3,16,2023-03-04T15:16:56.653000+00:00,7768,1141
7,18,2023-03-04T15:16:56.653000+00:00,7768,1141
12,20,2023-03-04T15:16:56.653000+00:00,7768,1141
14,21,2023-03-04T15:16:56.653000+00:00,7768,1141
9,22,2023-03-04T15:16:56.653000+00:00,7768,1141
13,23,2023-03-04T15:16:56.653000+00:00,7768,1141
10,24,2023-03-04T15:16:56.653000+00:00,7768,1141
15,27,2023-03-04T15:16:56.653000+00:00,7768,1141
8,31,2023-03-04T15:16:56.653000+00:00,7768,1141
6,44,2023-03-04T15:16:56.653000+00:00,7768,1141
1,55,2023-03-04T15:16:56.653000+00:00,7768,1141
2,63,2023-03-04T15:16:56.653000+00:00,7768,1141
11,77,2023-03-04T15:16:56.653000+00:00,7768,1141
17,11,2023-03-04T15:17:03.762000+00:00,7768,1141
16,81,2023-03-04T15:17:03.762000+00:00,7768,1141
6,11,2023-03-04T15:17:07.824000+00:00,7768,1141
8,18,2023-03-04T15:17:07.824000+00:00,7768,1141
13,20,2023-03-04T15:17:07.824000+00:00,7768,1141
15,21,2023-03-04T15:17:07.824000+00:00,7768,1141
10,22,2023-03-04T15:17:07.824000+00:00,7768,1141
14,23,2023-03-04T15:17:07.824000+00:00,7768,1141
11,24,2023-03-04T15:17:07.824000+00:00,7768,1141
16,27,2023-03-04T15:17:07.824000+00:00,7768,1141
9,31,2023-03-04T15:17:07.824000+00:00,7768,1141
7,44,2023-03-04T15:17:07.824000+00:00,7768,1141
12,77,2023-03-04T15:17:07.824000+00:00,7768,1141
17,81,2023-03-04T15:17:07.824000+00:00,7768,1141
16,10,2023-03-04T15:17:14.902000+00:00,7768,1141
17,27,2023-03-04T15:17:14.902000+00:00,7768,1141
18,81,2023-03-04T15:17:14.902000+00:00,7768,1141
19,2,2023-03-04T15:17:20.652000+00:00,7768,1141
20,4,2023-03-04T15:17:20.652000+00:00,7768,1141
20,2,2023-03-04T15:17:24.715000+00:00,7768,1141
18,4,2023-03-04T15:17:24.715000+00:00,7768,1141
19,81,2023-03-04T15:17:24.715000+00:00,7768,1141
19,2,2023-03-04T15:17:26.699000+00:00,7768,1141
17,4,2023-03-04T15:17:26.699000+00:00,7768,1141
15,10,2023-03-04T15:17:26.699000+00:00,7768,1141
20,18,2023-03-04T15:17:26.699000+00:00,7768,1141
12,20,2023-03-04T15:17:26.699000+00:00,7768,1141
14,21,2023-03-04T15:17:26.699000+00:00,7768,1141
9,22,2023-03-04T15:17:26.699000+00:00,7768,1141
13,23,2023-03-04T15:17:26.699000+00:00,7768,1141
10,24,2023-03-04T15:17:26.699000+00:00,7768,1141
16,27,2023-03-04T15:17:26.699000+00:00,7768,1141
8,31,2023-03-04T15:17:26.699000+00:00,7768,1141
11,77,2023-03-04T15:17:26.699000+00:00,7768,1141
18,81,2023-03-04T15:17:26.699000+00:00,7768,1141
7,11,2023-03-04T15:24:57.800000+00:00,7768,1141
13,20,2023-03-04T15:24:57.800000+00:00,7768,1141
10,22,2023-03-04T15:24:57.800000+00:00,7768,1141
6,23,2023-03-04T15:24:57.800000+00:00,7768,1141
11,24,2023-03-04T15:24:57.800000+00:00,7768,1141
9,31,2023-03-04T15:24:57.800000+00:00,7768,1141
8,44,2023-03-04T15:24:57.800000+00:00,7768,1141
12,77,2023-03-04T15:24:57.800000+00:00,7768,1141
8,11,2023-03-04T15:25:07.659000+00:00,7768,1141
6,22,2023-03-04T15:25:07.659000+00:00,7768,1141
7,23,2023-03-04T15:25:07.659000+00:00,7768,1141
10,31,2023-03-04T15:25:07.659000+00:00,7768,1141
9,44,2023-03-04T15:25:07.659000+00:00,7768,1141
6,1,2023-03-04T15:25:14.331000+00:00,7768,1141
20,2,2023-03-04T15:25:14.331000+00:00,7768,1141
18,4,2023-03-04T15:25:14.331000+00:00,7768,1141
16,10,2023-03-04T15:25:14.331000+00:00,7768,1141
9,11,2023-03-04T15:25:14.331000+00:00,7768,1141
5,18,2023-03-04T15:25:14.331000+00:00,7768,1141
14,20,2023-03-04T15:25:14.331000+00:00,7768,1141
15,21,2023-03-04T15:25:14.331000+00:00,7768,1141
7,22,2023-03-04T15:25:14.331000+00:00,7768,1141
8,23,2023-03-04T15:25:14.331000+00:00,7768,1141
12,24,2023-03-04T15:25:14.331000+00:00,7768,1141
17,27,2023-03-04T15:25:14.331000+00:00,7768,1141
11,31,2023-03-04T15:25:14.331000+00:00,7768,1141
10,44,2023-03-04T15:25:14.331000+00:00,7768,1141
13,77,2023-03-04T15:25:14.331000+00:00,7768,1141
19,81,2023-03-04T15:25:14.331000+00:00,7768,1141
12,20,2023-03-04T15:25:21.081000+00:00,7768,1141
13,24,2023-03-04T15:25:21.081000+00:00,7768,1141
14,77,2023-03-04T15:25:21.081000+00:00,7768,1141
13,20,2023-03-04T15:25:30.315000+00:00,7768,1141
11,24,2023-03-04T15:25:30.315000+00:00,7768,1141
12,31,2023-03-04T15:25:30.315000+00:00,7768,1141
14,20,2023-03-04T15:25:36.112000+00:00,7768,1141
12,24,2023-03-04T15:25:36.112000+00:00,7768,1141
13,31,2023-03-04T15:25:36.112000+00:00,7768,1141
11,44,2023-03-04T15:25:36.112000+00:00,7768,1141
10,77,2023-03-04T15:25:36.112000+00:00,7768,1141
13,4,2023-03-04T15:25:41.628000+00:00,7768,1141
17,10,2023-03-04T15:25:41.628000+00:00,7768,1141
15,20,2023-03-04T15:25:41.628000+00:00,7768,1141
16,21,2023-03-04T15:25:41.628000+00:00,7768,1141
18,27,2023-03-04T15:25:41.628000+00:00,7768,1141
14,31,2023-03-04T15:25:41.628000+00:00,7768,1141
15,10,2023-03-04T15:25:48.377000+00:00,7768,1141
16,20,2023-03-04T15:25:48.377000+00:00,7768,1141
17,21,2023-03-04T15:25:48.377000+00:00,7768,1141
14,4,2023-03-04T15:25:55.721000+00:00,7768,1141
13,24,2023-03-04T15:25:55.721000+00:00,7768,1141
11,31,2023-03-04T15:25:55.721000+00:00,7768,1141
12,44,2023-03-04T15:25:55.721000+00:00,7768,1141
18,21,2023-03-04T15:26:11.330000+00:00,7768,1141
19,27,2023-03-04T15:26:11.330000+00:00,7768,1141
17,81,2023-03-04T15:26:11.330000+00:00,7768,1141
7,1,2023-03-04T15:26:17.939000+00:00,7768,1141
15,4,2023-03-04T15:26:17.939000+00:00,7768,1141
16,10,2023-03-04T15:26:17.939000+00:00,7768,1141
10,11,2023-03-04T15:26:17.939000+00:00,7768,1141
17,20,2023-03-04T15:26:17.939000+00:00,7768,1141
19,21,2023-03-04T15:26:17.939000+00:00,7768,1141
8,22,2023-03-04T15:26:17.939000+00:00,7768,1141
9,23,2023-03-04T15:26:17.939000+00:00,7768,1141
14,24,2023-03-04T15:26:17.939000+00:00,7768,1141
6,27,2023-03-04T15:26:17.939000+00:00,7768,1141
12,31,2023-03-04T15:26:17.939000+00:00,7768,1141
13,44,2023-03-04T15:26:17.939000+00:00,7768,1141
11,77,2023-03-04T15:26:17.939000+00:00,7768,1141
18,81,2023-03-04T15:26:17.939000+00:00,7768,1141
16,2,2023-03-04T15:26:33.439000+00:00,7768,1141
17,10,2023-03-04T15:26:33.439000+00:00,7768,1141
18,20,2023-03-04T15:26:33.439000+00:00,7768,1141
20,21,2023-03-04T15:26:33.439000+00:00,7768,1141
19,81,2023-03-04T15:26:33.439000+00:00,7768,1141
20,10,2023-03-04T15:28:56.265000+00:00,7768,1141
17,20,2023-03-04T15:28:56.265000+00:00,7768,1141
19,21,2023-03-04T15:28:56.265000+00:00,7768,1141
18,81,2023-03-04T15:28:56.265000+00:00,7768,1141
5,14,2023-03-04T15:35:34.304000+00:00,7768,1141
4,16,2023-03-04T15:35:34.304000+00:00,7768,1141
6,18,2023-03-04T15:35:34.304000+00:00,7768,1141
1,27,2023-03-04T15:35:34.304000+00:00,7768,1141
2,55,2023-03-04T15:35:34.304000+00:00,7768,1141
3,63,2023-03-04T15:35:34.304000+00:00,7768,1141
8,1,2023-03-04T15:35:35.820000+00:00,7768,1141
11,11,2023-03-04T15:35:35.820000+00:00,7768,1141
6,14,2023-03-04T15:35:35.820000+00:00,7768,1141
5,16,2023-03-04T15:35:35.820000+00:00,7768,1141
7,18,2023-03-04T15:35:35.820000+00:00,7768,1141
9,22,2023-03-04T15:35:35.820000+00:00,7768,1141
10,23,2023-03-04T15:35:35.820000+00:00,7768,1141
2,31,2023-03-04T15:35:35.820000+00:00,7768,1141
3,55,2023-03-04T15:35:35.820000+00:00,7768,1141
4,63,2023-03-04T15:35:35.820000+00:00,7768,1141
12,77,2023-03-04T15:35:35.820000+00:00,7768,1141
7,14,2023-03-04T15:35:38.836000+00:00,7768,1141
6,16,2023-03-04T15:35:38.836000+00:00,7768,1141
1,18,2023-03-04T15:35:38.836000+00:00,7768,1141
2,27,2023-03-04T15:35:38.836000+00:00,7768,1141
3,31,2023-03-04T15:35:38.836000+00:00,7768,1141
4,55,2023-03-04T15:35:38.836000+00:00,7768,1141
5,63,2023-03-04T15:35:38.836000+00:00,7768,1141
9,1,2023-03-04T15:35:40.507000+00:00,7768,1141
12,11,2023-03-04T15:35:40.507000+00:00,7768,1141
8,14,2023-03-04T15:35:40.507000+00:00,7768,1141
7,16,2023-03-04T15:35:40.507000+00:00,7768,1141
10,22,2023-03-04T15:35:40.507000+00:00,7768,1141
11,23,2023-03-04T15:35:40.507000+00:00,7768,1141
4,24,2023-03-04T15:35:40.507000+00:00,7768,1141
14,44,2023-03-04T15:35:40.507000+00:00,7768,1141
5,55,2023-03-04T15:35:40.507000+00:00,7768,1141
6,63,2023-03-04T15:35:40.507000+00:00,7768,1141
13,77,2023-03-04T15:35:40.507000+00:00,7768,1141
10,1,2023-03-04T15:35:41.898000+00:00,7768,1141
13,11,2023-03-04T15:35:41.898000+00:00,7768,1141
9,14,2023-03-04T15:35:41.898000+00:00,7768,1141
8,16,2023-03-04T15:35:41.898000+00:00,7768,1141
11,22,2023-03-04T15:35:41.898000+00:00,7768,1141
12,23,2023-03-04T15:35:41.898000+00:00,7768,1141
5,24,2023-03-04T15:35:41.898000+00:00,7768,1141
4,31,2023-03-04T15:35:41.898000+00:00,7768,1141
6,55,2023-03-04T15:35:41.898000+00:00,7768,1141
7,63,2023-03-04T15:35:41.898000+00:00,7768,1141
3,77,2023-03-04T15:35:41.898000+00:00,7768,1141
1,14,2023-03-04T15:35:51.070000+00:00,7768,1141
9,16,2023-03-04T15:35:51.070000+00:00,7768,1141
2,18,2023-03-04T15:35:51.070000+00:00,7768,1141
6,24,2023-03-04T15:35:51.070000+00:00,7768,1141
3,27,2023-03-04T15:35:51.070000+00:00,7768,1141
5,31,2023-03-04T15:35:51.070000+00:00,7768,1141
7,55,2023-03-04T15:35:51.070000+00:00,7768,1141
8,63,2023-03-04T15:35:51.070000+00:00,7768,1141
4,77,2023-03-04T15:35:51.070000+00:00,7768,1141
11,1,2023-03-04T15:36:01.523000+00:00,7768,1141
7,4,2023-03-04T15:36:01.523000+00:00,7768,1141
14,11,2023-03-04T15:36:01.523000+00:00,7768,1141
10,16,2023-03-04T15:36:01.523000+00:00,7768,1141
12,22,2023-03-04T15:36:01.523000+00:00,7768,1141
13,23,2023-03-04T15:36:01.523000+00:00,7768,1141
15,44,2023-03-04T15:36:01.523000+00:00,7768,1141
8,55,2023-03-04T15:36:01.523000+00:00,7768,1141
9,63,2023-03-04T15:36:01.523000+00:00,7768,1141
12,1,2023-03-04T15:36:03.726000+00:00,7768,1141
8,4,2023-03-04T15:36:03.726000+00:00,7768,1141
11,16,2023-03-04T15:36:03.726000+00:00,7768,1141
4,22,2023-03-04T15:36:03.726000+00:00,7768,1141
7,24,2023-03-04T15:36:03.726000+00:00,7768,1141
6,31,2023-03-04T15:36:03.726000+00:00,7768,1141
9,55,2023-03-04T15:36:03.726000+00:00,7768,1141
10,63,2023-03-04T15:36:03.726000+00:00,7768,1141
5,77,2023-03-04T15:36:03.726000+00:00,7768,1141
9,4,2023-03-04T15:36:09.241000+00:00,7768,1141
2,14,2023-03-04T15:36:09.241000+00:00,7768,1141
3,18,2023-03-04T15:36:09.241000+00:00,7768,1141
5,22,2023-03-04T15:36:09.241000+00:00,7768,1141
8,24,2023-03-04T15:36:09.241000+00:00,7768,1141
4,27,2023-03-04T15:36:09.241000+00:00,7768,1141
7,31,2023-03-04T15:36:09.241000+00:00,7768,1141
10,55,2023-03-04T15:36:09.241000+00:00,7768,1141
1,63,2023-03-04T15:36:09.241000+00:00,7768,1141
6,77,2023-03-04T15:36:09.241000+00:00,7768,1141
13,1,2023-03-04T15:36:13.429000+00:00,7768,1141
10,4,2023-03-04T15:36:13.429000+00:00,7768,1141
15,11,2023-03-04T15:36:13.429000+00:00,7768,1141
12,16,2023-03-04T15:36:13.429000+00:00,7768,1141
14,23,2023-03-04T15:36:13.429000+00:00,7768,1141
9,24,2023-03-04T15:36:13.429000+00:00,7768,1141
8,44,2023-03-04T15:36:13.429000+00:00,7768,1141
11,55,2023-03-04T15:36:13.429000+00:00,7768,1141
11,4,2023-03-04T15:36:21.194000+00:00,7768,1141
3,14,2023-03-04T15:36:21.194000+00:00,7768,1141
2,16,2023-03-04T15:36:21.194000+00:00,7768,1141
4,18,2023-03-04T15:36:21.194000+00:00,7768,1141
6,22,2023-03-04T15:36:21.194000+00:00,7768,1141
10,24,2023-03-04T15:36:21.194000+00:00,7768,1141
5,27,2023-03-04T15:36:21.194000+00:00,7768,1141
8,31,2023-03-04T15:36:21.194000+00:00,7768,1141
9,44,2023-03-04T15:36:21.194000+00:00,7768,1141
12,55,2023-03-04T15:36:21.194000+00:00,7768,1141
7,77,2023-03-04T15:36:21.194000+00:00,7768,1141
12,4,2023-03-04T15:36:23.694000+00:00,7768,1141
4,14,2023-03-04T15:36:23.694000+00:00,7768,1141
3,16,2023-03-04T15:36:23.694000+00:00,7768,1141
5,18,2023-03-04T15:36:23.694000+00:00,7768,1141
7,22,2023-03-04T15:36:23.694000+00:00,7768,1141
11,24,2023-03-04T15:36:23.694000+00:00,7768,1141
6,27,2023-03-04T15:36:23.694000+00:00,7768,1141
9,31,2023-03-04T15:36:23.694000+00:00,7768,1141
10,44,2023-03-04T15:36:23.694000+00:00,7768,1141
1,55,2023-03-04T15:36:23.694000+00:00,7768,1141
2,63,2023-03-04T15:36:23.694000+00:00,7768,1141
8,77,2023-03-04T15:36:23.694000+00:00,7768,1141
7,1,2023-03-04T15:36:40.788000+00:00,7768,1141
13,4,2023-03-04T15:36:40.788000+00:00,7768,1141
8,22,2023-03-04T15:36:40.788000+00:00,7768,1141
12,24,2023-03-04T15:36:40.788000+00:00,7768,1141
10,31,2023-03-04T15:36:40.788000+00:00,7768,1141
11,44,2023-03-04T15:36:40.788000+00:00,7768,1141
9,77,2023-03-04T15:36:40.788000+00:00,7768,1141
14,4,2023-03-04T15:36:45.866000+00:00,7768,1141
9,11,2023-03-04T15:36:45.866000+00:00,7768,1141
15,23,2023-03-04T15:36:45.866000+00:00,7768,1141
13,24,2023-03-04T15:36:45.866000+00:00,7768,1141
11,31,2023-03-04T15:36:45.866000+00:00,7768,1141
12,44,2023-03-04T15:36:45.866000+00:00,7768,1141
10,77,2023-03-04T15:36:45.866000+00:00,7768,1141
5,14,2023-03-04T15:37:31.240000+00:00,7768,1141
4,16,2023-03-04T15:37:31.240000+00:00,7768,1141
1,18,2023-03-04T15:37:31.240000+00:00,7768,1141
2,55,2023-03-04T15:37:31.240000+00:00,7768,1141
3,63,2023-03-04T15:37:31.240000+00:00,7768,1141
8,1,2023-03-04T15:37:37.552000+00:00,7768,1141
10,11,2023-03-04T15:37:37.552000+00:00,7768,1141
6,14,2023-03-04T15:37:37.552000+00:00,7768,1141
5,16,2023-03-04T15:37:37.552000+00:00,7768,1141
9,22,2023-03-04T15:37:37.552000+00:00,7768,1141
7,27,2023-03-04T15:37:37.552000+00:00,7768,1141
2,31,2023-03-04T15:37:37.552000+00:00,7768,1141
3,55,2023-03-04T15:37:37.552000+00:00,7768,1141
4,63,2023-03-04T15:37:37.552000+00:00,7768,1141
11,77,2023-03-04T15:37:37.552000+00:00,7768,1141
7,14,2023-03-04T15:37:45.896000+00:00,7768,1141
6,16,2023-03-04T15:37:45.896000+00:00,7768,1141
2,27,2023-03-04T15:37:45.896000+00:00,7768,1141
3,31,2023-03-04T15:37:45.896000+00:00,7768,1141
4,55,2023-03-04T15:37:45.896000+00:00,7768,1141
5,63,2023-03-04T15:37:45.896000+00:00,7768,1141
9,1,2023-03-04T15:37:51.146000+00:00,7768,1141
11,11,2023-03-04T15:37:51.146000+00:00,7768,1141
8,14,2023-03-04T15:37:51.146000+00:00,7768,1141
7,16,2023-03-04T15:37:51.146000+00:00,7768,1141
10,22,2023-03-04T15:37:51.146000+00:00,7768,1141
4,24,2023-03-04T15:37:51.146000+00:00,7768,1141
13,44,2023-03-04T15:37:51.146000+00:00,7768,1141
5,55,2023-03-04T15:37:51.146000+00:00,7768,1141
6,63,2023-03-04T15:37:51.146000+00:00,7768,1141
12,77,2023-03-04T15:37:51.146000+00:00,7768,1141
10,1,2023-03-04T15:37:54.989000+00:00,7768,1141
12,11,2023-03-04T15:37:54.989000+00:00,7768,1141
9,14,2023-03-04T15:37:54.989000+00:00,7768,1141
8,16,2023-03-04T15:37:54.989000+00:00,7768,1141
11,22,2023-03-04T15:37:54.989000+00:00,7768,1141
5,24,2023-03-04T15:37:54.989000+00:00,7768,1141
4,31,2023-03-04T15:37:54.989000+00:00,7768,1141
6,55,2023-03-04T15:37:54.989000+00:00,7768,1141
7,63,2023-03-04T15:37:54.989000+00:00,7768,1141
3,77,2023-03-04T15:37:54.989000+00:00,7768,1141
1,14,2023-03-04T15:38:02.645000+00:00,7768,1141
9,16,2023-03-04T15:38:02.645000+00:00,7768,1141
2,18,2023-03-04T15:38:02.645000+00:00,7768,1141
6,24,2023-03-04T15:38:02.645000+00:00,7768,1141
3,27,2023-03-04T15:38:02.645000+00:00,7768,1141
5,31,2023-03-04T15:38:02.645000+00:00,7768,1141
7,55,2023-03-04T15:38:02.645000+00:00,7768,1141
8,63,2023-03-04T15:38:02.645000+00:00,7768,1141
4,77,2023-03-04T15:38:02.645000+00:00,7768,1141
11,1,2023-03-04T15:38:07.458000+00:00,7768,1141
7,4,2023-03-04T15:38:07.458000+00:00,7768,1141
13,11,2023-03-04T15:38:07.458000+00:00,7768,1141
10,16,2023-03-04T15:38:07.458000+00:00,7768,1141
12,22,2023-03-04T15:38:07.458000+00:00,7768,1141
14,44,2023-03-04T15:38:07.458000+00:00,7768,1141
8,55,2023-03-04T15:38:07.458000+00:00,7768,1141
9,63,2023-03-04T15:38:07.458000+00:00,7768,1141
12,1,2023-03-04T15:38:13.630000+00:00,7768,1141
8,4,2023-03-04T15:38:13.630000+00:00,7768,1141
11,16,2023-03-04T15:38:13.630000+00:00,7768,1141
4,22,2023-03-04T15:38:13.630000+00:00,7768,1141
7,24,2023-03-04T15:38:13.630000+00:00,7768,1141
6,31,2023-03-04T15:38:13.630000+00:00,7768,1141
9,55,2023-03-04T15:38:13.630000+00:00,7768,1141
10,63,2023-03-04T15:38:13.630000+00:00,7768,1141
5,77,2023-03-04T15:38:13.630000+00:00,7768,1141
9,4,2023-03-04T15:38:19.848000+00:00,7768,1141
2,14,2023-03-04T15:38:19.848000+00:00,7768,1141
3,18,2023-03-04T15:38:19.848000+00:00,7768,1141
5,22,2023-03-04T15:38:19.848000+00:00,7768,1141
8,24,2023-03-04T15:38:19.848000+00:00,7768,1141
4,27,2023-03-04T15:38:19.848000+00:00,7768,1141
7,31,2023-03-04T15:38:19.848000+00:00,7768,1141
10,55,2023-03-04T15:38:19.848000+00:00,7768,1141
1,63,2023-03-04T15:38:19.848000+00:00,7768,1141
6,77,2023-03-04T15:38:19.848000+00:00,7768,1141
13,1,2023-03-04T15:38:23.317000+00:00,7768,1141
10,4,2023-03-04T15:38:23.317000+00:00,7768,1141
14,11,2023-03-04T15:38:23.317000+00:00,7768,1141
12,16,2023-03-04T15:38:23.317000+00:00,7768,1141
9,24,2023-03-04T15:38:23.317000+00:00,7768,1141
8,44,2023-03-04T15:38:23.317000+00:00,7768,1141
11,55,2023-03-04T15:38:23.317000+00:00,7768,1141
11,4,2023-03-04T15:38:30.536000+00:00,7768,1141
3,14,2023-03-04T15:38:30.536000+00:00,7768,1141
2,16,2023-03-04T15:38:30.536000+00:00,7768,1141
4,18,2023-03-04T15:38:30.536000+00:00,7768,1141
6,22,2023-03-04T15:38:30.536000+00:00,7768,1141
10,24,2023-03-04T15:38:30.536000+00:00,7768,1141
5,27,2023-03-04T15:38:30.536000+00:00,7768,1141
8,31,2023-03-04T15:38:30.536000+00:00,7768,1141
9,44,2023-03-04T15:38:30.536000+00:00,7768,1141
12,55,2023-03-04T15:38:30.536000+00:00,7768,1141
7,77,2023-03-04T15:38:30.536000+00:00,7768,1141
12,4,2023-03-04T15:38:37.145000+00:00,7768,1141
4,14,2023-03-04T15:38:37.145000+00:00,7768,1141
3,16,2023-03-04T15:38:37.145000+00:00,7768,1141
5,18,2023-03-04T15:38:37.145000+00:00,7768,1141
7,22,2023-03-04T15:38:37.145000+00:00,7768,1141
11,24,2023-03-04T15:38:37.145000+00:00,7768,1141
6,27,2023-03-04T15:38:37.145000+00:00,7768,1141
9,31,2023-03-04T15:38:37.145000+00:00,7768,1141
10,44,2023-03-04T15:38:37.145000+00:00,7768,1141
1,55,2023-03-04T15:38:37.145000+00:00,7768,1141
2,63,2023-03-04T15:38:37.145000+00:00,7768,1141
8,77,2023-03-04T15:38:37.145000+00:00,7768,1141
7,1,2023-03-04T15:38:45.707000+00:00,7768,1141
13,4,2023-03-04T15:38:45.707000+00:00,7768,1141
8,22,2023-03-04T15:38:45.707000+00:00,7768,1141
12,24,2023-03-04T15:38:45.707000+00:00,7768,1141
10,31,2023-03-04T15:38:45.707000+00:00,7768,1141
11,44,2023-03-04T15:38:45.707000+00:00,7768,1141
9,77,2023-03-04T15:38:45.707000+00:00,7768,1141
14,4,2023-03-04T15:38:53.129000+00:00,7768,1141
9,11,2023-03-04T15:38:53.129000+00:00,7768,1141
13,24,2023-03-04T15:38:53.129000+00:00,7768,1141
11,31,2023-03-04T15:38:53.129000+00:00,7768,1141
12,44,2023-03-04T15:38:53.129000+00:00,7768,1141
10,77,2023-03-04T15:38:53.129000+00:00,7768,1141
5,14,2023-03-04T15:39:03.723000+00:00,7768,1141
4,16,2023-03-04T15:39:03.723000+00:00,7768,1141
1,18,2023-03-04T15:39:03.723000+00:00,7768,1141
2,55,2023-03-04T15:39:03.723000+00:00,7768,1141
3,63,2023-03-04T15:39:03.723000+00:00,7768,1141
8,1,2023-03-04T15:39:09.957000+00:00,7768,1141
10,11,2023-03-04T15:39:09.957000+00:00,7768,1141
6,14,2023-03-04T15:39:09.957000+00:00,7768,1141
5,16,2023-03-04T15:39:09.957000+00:00,7768,1141
9,22,2023-03-04T15:39:09.957000+00:00,7768,1141
7,27,2023-03-04T15:39:09.957000+00:00,7768,1141
2,31,2023-03-04T15:39:09.957000+00:00,7768,1141
3,55,2023-03-04T15:39:09.957000+00:00,7768,1141
4,63,2023-03-04T15:39:09.957000+00:00,7768,1141
11,77,2023-03-04T15:39:09.957000+00:00,7768,1141
